SessionID,UserID,Date,Start Time,End Time,Duration,Platform,DeviceType,Channel,Rating,Product Type,Detailed Product Type,Interaction Type
2470,477,2023-09-25,2023-09-25 13:53:00,2023-09-25 15:55:00,122.0,Smart TV,Mobile,Paid Advertisement,1,Movies,Action,Search
2471,126,2023-09-25,2023-09-25 06:56:00,2023-09-25 07:18:00,22.0,Website,Mobile,Organic Search,5,Music,Pop,Search
2472,47,2023-09-25,2023-09-25 00:26:00,2023-09-25 04:14:00,228.0,Mobile App,Mobile,Paid Advertisement,5,Music,RnB,Share & Save
2473,274,2023-09-25,2023-09-25 17:37:00,2023-09-25 20:25:00,168.0,Website,Mobile,Social Media,4,Movies,Drama,Scroll
2474,346,2023-09-25,2023-09-25 04:38:00,2023-09-25 07:10:00,152.0,Mobile App,Mobile,Social Media,1,Movies,Drama,Share & Save
2475,318,2023-09-25,2023-09-25 08:27:00,2023-09-25 08:40:00,13.0,Mobile App,Mobile,Social Media,5,Games,Action,View
2476,306,2023-09-25,2023-09-25 08:55:00,2023-09-25 09:29:00,34.0,Smart TV,Tablet,Social Media,1,Podcasts,Game Show,Click
2477,381,2023-09-25,2023-09-25 21:29:00,2023-09-26 00:04:00,155.0,Mobile App,Mobile,Organic Search,5,TV Shows,Action,Search
2478,433,2023-09-25,2023-09-25 20:21:00,2023-09-25 22:16:00,115.0,Smart TV,Laptop,Paid Advertisement,2,Music,RnB,Share & Save
2479,107,2023-09-25,2023-09-25 00:01:00,2023-09-25 02:01:00,120.0,Mobile App,Mobile,Social Media,3,Music,Rock,Search
2480,163,2023-09-25,2023-09-25 23:38:00,2023-09-26 02:07:00,149.0,Mobile App,Mobile,Social Media,4,Podcasts,Game Show,Click
2481,487,2023-09-25,2023-09-25 11:28:00,2023-09-25 13:39:00,131.0,Website,Mobile,Paid Advertisement,5,Movies,Action,Search
2482,203,2023-09-25,2023-09-25 04:15:00,2023-09-25 04:59:00,44.0,Mobile App,Mobile,Paid Advertisement,1,Music,Pop,View
2483,322,2023-09-25,2023-09-25 00:39:00,2023-09-25 04:05:00,206.0,Website,Laptop,Paid Advertisement,2,Podcasts,Game Show,Share & Save
2484,176,2023-09-25,2023-09-25 03:06:00,2023-09-25 04:00:00,54.0,Mobile App,Mobile,Paid Advertisement,1,Music,Pop,View
2485,366,2023-09-25,2023-09-25 23:53:00,2023-09-26 00:38:00,45.0,Website,Laptop,Organic Search,4,TV Shows,Comedy,Click
2486,182,2023-09-25,2023-09-25 05:20:00,2023-09-25 07:51:00,151.0,Website,Tablet,Paid Advertisement,4,TV Shows,Reality,Click
2487,271,2023-09-25,2023-09-25 00:38:00,2023-09-25 00:44:00,6.0,Mobile App,Laptop,Social Media,2,Movies,Animation,Click
2488,456,2023-09-25,2023-09-25 16:56:00,2023-09-25 19:41:00,165.0,Smart TV,Tablet,Social Media,5,TV Shows,Drama,View
2489,62,2023-09-25,2023-09-25 02:32:00,2023-09-25 04:45:00,133.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Comedy,View
2490,161,2023-09-25,2023-09-25 00:11:00,2023-09-25 01:08:00,57.0,Website,Tablet,Paid Advertisement,4,TV Shows,Action,View
2491,153,2023-09-25,2023-09-25 10:13:00,2023-09-25 13:02:00,169.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Comedy,View
2492,428,2023-09-25,2023-09-25 05:29:00,2023-09-25 07:21:00,112.0,Mobile App,Mobile,Social Media,1,Movies,Action,View
2493,405,2023-09-25,2023-09-25 03:37:00,2023-09-25 05:25:00,108.0,Mobile App,Mobile,Social Media,3,Music,Pop,View
2494,210,2023-09-25,2023-09-25 14:46:00,2023-09-25 16:38:00,112.0,Website,Mobile,Paid Advertisement,4,Podcasts,Game Show,View
2495,174,2023-09-25,2023-09-25 20:33:00,2023-09-25 22:13:00,100.0,Website,Laptop,Social Media,4,Movies,Drama,Scroll
2496,387,2023-09-25,2023-09-25 13:11:00,2023-09-25 14:18:00,67.0,Website,Laptop,Paid Advertisement,5,TV Shows,Action,Scroll
2497,373,2023-09-25,2023-09-25 09:48:00,2023-09-25 13:00:00,192.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Action,Search
2498,293,2023-09-25,2023-09-25 01:02:00,2023-09-25 02:16:00,74.0,Smart TV,Mobile,Social Media,4,Movies,Animation,Scroll
2499,197,2023-09-25,2023-09-25 13:27:00,2023-09-25 15:02:00,95.0,Website,Laptop,Social Media,3,TV Shows,Action,Scroll
2500,352,2023-09-26,2023-09-26 13:25:00,2023-09-26 17:12:00,227.0,Smart TV,Laptop,Social Media,1,Movies,Animation,Scroll
2501,106,2023-09-26,2023-09-26 11:37:00,2023-09-26 13:47:00,130.0,Mobile App,Mobile,Organic Search,1,Music,RnB,Click
2502,163,2023-09-26,2023-09-26 05:46:00,2023-09-26 08:47:00,181.0,Mobile App,Tablet,Organic Search,4,Music,Hip Hop,View
2503,116,2023-09-26,2023-09-26 03:09:00,2023-09-26 05:04:00,115.0,Website,Mobile,Paid Advertisement,2,Games,Lifestyle,Click
2504,446,2023-09-26,2023-09-26 18:28:00,2023-09-26 20:04:00,96.0,Smart TV,Mobile,Paid Advertisement,2,Music,Pop,Click
2505,439,2023-09-26,2023-09-26 08:07:00,2023-09-26 08:37:00,30.0,Website,Laptop,Paid Advertisement,1,Music,Pop,Click
2506,13,2023-09-26,2023-09-26 15:49:00,2023-09-26 19:26:00,217.0,Mobile App,Mobile,Paid Advertisement,1,TV Shows,Docu-Series,Search
2507,147,2023-09-26,2023-09-26 05:21:00,2023-09-26 05:50:00,29.0,Smart TV,Mobile,Social Media,5,Movies,Comedy,Scroll
2508,251,2023-09-26,2023-09-26 13:13:00,2023-09-26 14:12:00,59.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Drama,View
2509,397,2023-09-26,2023-09-26 21:02:00,2023-09-26 23:28:00,146.0,Website,Laptop,Paid Advertisement,5,Music,Pop,Search
2510,412,2023-09-26,2023-09-26 05:43:00,2023-09-26 07:49:00,126.0,Website,Mobile,Social Media,3,Games,Lifestyle,View
2511,146,2023-09-26,2023-09-26 22:53:00,2023-09-27 02:50:00,237.0,Smart TV,Laptop,Paid Advertisement,4,TV Shows,Comedy,View
2512,87,2023-09-26,2023-09-26 18:40:00,2023-09-26 20:22:00,102.0,Mobile App,Mobile,Paid Advertisement,4,Podcasts,Lifestyle,Search
2513,37,2023-09-26,2023-09-26 03:40:00,2023-09-26 05:51:00,131.0,Mobile App,Laptop,Paid Advertisement,2,TV Shows,Drama,Scroll
2514,352,2023-09-26,2023-09-26 12:40:00,2023-09-26 15:08:00,148.0,Mobile App,Mobile,Social Media,1,Music,Hip Hop,Scroll
2515,52,2023-09-26,2023-09-26 08:31:00,2023-09-26 09:16:00,45.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,View
2516,52,2023-09-26,2023-09-26 13:20:00,2023-09-26 16:02:00,162.0,Mobile App,Mobile,Social Media,4,Movies,Animation,View
2517,195,2023-09-26,2023-09-26 02:25:00,2023-09-26 03:45:00,80.0,Website,Laptop,Paid Advertisement,1,Games,Action,Click
2518,475,2023-09-26,2023-09-26 04:47:00,2023-09-26 07:09:00,142.0,Mobile App,Laptop,Paid Advertisement,1,Movies,Action,Scroll
2519,316,2023-09-26,2023-09-26 01:00:00,2023-09-26 02:12:00,72.0,Website,Mobile,Paid Advertisement,4,Games,Lifestyle,Search
2520,485,2023-09-26,2023-09-26 00:14:00,2023-09-26 03:51:00,217.0,Website,Mobile,Social Media,1,TV Shows,Drama,Click
2521,360,2023-09-26,2023-09-26 04:12:00,2023-09-26 07:39:00,207.0,Mobile App,Laptop,Paid Advertisement,3,Movies,Action,Scroll
2522,127,2023-09-26,2023-09-26 11:55:00,2023-09-26 12:14:00,19.0,Website,Mobile,Social Media,4,Music,Pop,Search
2523,40,2023-09-26,2023-09-26 06:12:00,2023-09-26 06:20:00,8.0,Website,Mobile,Social Media,4,Movies,Action,Click
2524,328,2023-09-26,2023-09-26 01:03:00,2023-09-26 01:49:00,46.0,Mobile App,Laptop,Paid Advertisement,3,Movies,Drama,Share & Save
2525,458,2023-09-26,2023-09-26 02:54:00,2023-09-26 04:06:00,72.0,Mobile App,Mobile,Social Media,4,TV Shows,Action,View
2526,453,2023-09-26,2023-09-26 15:51:00,2023-09-26 18:36:00,165.0,Mobile App,Laptop,Paid Advertisement,5,Podcasts,Lifestyle,Scroll
2527,421,2023-09-26,2023-09-26 05:00:00,2023-09-26 06:07:00,67.0,Mobile App,Laptop,Paid Advertisement,4,Music,RnB,Click
2528,196,2023-09-26,2023-09-26 17:31:00,2023-09-26 19:02:00,91.0,Smart TV,Mobile,Paid Advertisement,5,Music,RnB,Scroll
2529,163,2023-09-26,2023-09-26 17:19:00,2023-09-26 17:48:00,29.0,Mobile App,Tablet,Organic Search,5,Music,Rock,Search
2530,106,2023-09-26,2023-09-26 03:04:00,2023-09-26 04:28:00,84.0,Website,Laptop,Paid Advertisement,4,Music,Rock,Click
2531,338,2023-09-26,2023-09-26 19:12:00,2023-09-26 23:05:00,233.0,Mobile App,Mobile,Organic Search,3,Movies,Animation,View
2532,202,2023-09-26,2023-09-26 00:27:00,2023-09-26 02:21:00,114.0,Smart TV,Mobile,Paid Advertisement,3,Music,Hip Hop,View
2533,44,2023-09-26,2023-09-26 00:21:00,2023-09-26 03:29:00,188.0,Mobile App,Mobile,Social Media,4,Music,RnB,Scroll
2534,284,2023-09-26,2023-09-26 09:56:00,2023-09-26 12:45:00,169.0,Mobile App,Tablet,Paid Advertisement,3,Movies,Comedy,Click
2535,256,2023-09-26,2023-09-26 07:44:00,2023-09-26 09:08:00,84.0,Mobile App,Laptop,Paid Advertisement,3,Music,RnB,Scroll
2536,102,2023-09-26,2023-09-26 17:46:00,2023-09-26 18:13:00,27.0,Mobile App,Laptop,Paid Advertisement,1,Games,Lifestyle,Click
2537,357,2023-09-26,2023-09-26 04:32:00,2023-09-26 05:16:00,44.0,Mobile App,Laptop,Paid Advertisement,4,Movies,Action,Search
2538,441,2023-09-26,2023-09-26 23:29:00,2023-09-26 23:39:00,10.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Drama,Click
2539,120,2023-09-26,2023-09-26 15:49:00,2023-09-26 17:12:00,83.0,Mobile App,Mobile,Paid Advertisement,5,Music,Hip Hop,Click
2540,273,2023-09-26,2023-09-26 11:48:00,2023-09-26 13:44:00,116.0,Website,Tablet,Social Media,3,TV Shows,Comedy,Search
2541,124,2023-09-26,2023-09-26 23:50:00,2023-09-27 00:41:00,51.0,Mobile App,Laptop,Social Media,2,Music,Hip Hop,View
2542,105,2023-09-26,2023-09-26 19:13:00,2023-09-26 22:34:00,201.0,Mobile App,Mobile,Organic Search,5,Games,Action,Click
2543,288,2023-09-26,2023-09-26 08:45:00,2023-09-26 09:35:00,50.0,Website,Tablet,Organic Search,4,Music,Pop,View
2544,196,2023-09-26,2023-09-26 07:45:00,2023-09-26 11:25:00,220.0,Website,Tablet,Organic Search,4,Movies,Action,Search
2545,473,2023-09-26,2023-09-26 10:05:00,2023-09-26 13:04:00,179.0,Mobile App,Laptop,Paid Advertisement,3,Music,Hip Hop,Share & Save
2546,160,2023-09-26,2023-09-26 07:36:00,2023-09-26 10:52:00,196.0,Smart TV,Laptop,Paid Advertisement,3,TV Shows,Drama,Scroll
2547,472,2023-09-26,2023-09-26 22:03:00,2023-09-26 22:14:00,11.0,Website,Tablet,Organic Search,5,Movies,Animation,Scroll
2548,424,2023-09-26,2023-09-26 08:57:00,2023-09-26 12:17:00,200.0,Mobile App,Mobile,Paid Advertisement,4,Games,Action,Click
2549,140,2023-09-26,2023-09-26 04:08:00,2023-09-26 05:58:00,110.0,Smart TV,Laptop,Social Media,4,TV Shows,Drama,Scroll
2550,415,2023-09-26,2023-09-26 12:40:00,2023-09-26 16:28:00,228.0,Website,Mobile,Organic Search,4,Music,Rock,Scroll
2551,426,2023-09-26,2023-09-26 14:03:00,2023-09-26 15:14:00,71.0,Mobile App,Mobile,Paid Advertisement,1,Music,Pop,View
2552,444,2023-09-26,2023-09-26 09:10:00,2023-09-26 09:39:00,29.0,Smart TV,Mobile,Social Media,3,Music,RnB,Click
2553,316,2023-09-26,2023-09-26 00:24:00,2023-09-26 03:32:00,188.0,Mobile App,Mobile,Social Media,4,Games,Action,View
2554,295,2023-09-26,2023-09-26 12:34:00,2023-09-26 14:22:00,108.0,Website,Mobile,Paid Advertisement,1,Movies,Comedy,Click
2555,142,2023-09-26,2023-09-26 00:30:00,2023-09-26 02:12:00,102.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Drama,Scroll
2556,213,2023-09-26,2023-09-26 00:19:00,2023-09-26 03:55:00,216.0,Mobile App,Laptop,Organic Search,4,Movies,Animation,Click
2557,271,2023-09-26,2023-09-26 17:33:00,2023-09-26 19:08:00,95.0,Mobile App,Mobile,Social Media,5,TV Shows,Drama,Scroll
2558,54,2023-09-26,2023-09-26 14:50:00,2023-09-26 16:39:00,109.0,Website,Mobile,Paid Advertisement,5,TV Shows,Action,Scroll
2559,318,2023-09-26,2023-09-26 20:53:00,2023-09-26 23:45:00,172.0,Mobile App,Mobile,Paid Advertisement,3,Music,Rock,Share & Save
2560,24,2023-09-26,2023-09-26 02:53:00,2023-09-26 05:38:00,165.0,Smart TV,Laptop,Organic Search,4,Music,Rock,Share & Save
2561,455,2023-09-26,2023-09-26 17:26:00,2023-09-26 21:01:00,215.0,Mobile App,Mobile,Organic Search,5,Movies,Drama,Share & Save
2562,484,2023-09-26,2023-09-26 15:50:00,2023-09-26 16:12:00,22.0,Mobile App,Mobile,Social Media,2,Podcasts,Comedy,Click
2563,160,2023-09-26,2023-09-26 12:49:00,2023-09-26 13:35:00,46.0,Mobile App,Mobile,Paid Advertisement,1,Games,Reality,Scroll
2564,161,2023-09-26,2023-09-26 09:14:00,2023-09-26 10:39:00,85.0,Website,Laptop,Social Media,5,TV Shows,Animation,View
2565,120,2023-09-26,2023-09-26 22:34:00,2023-09-26 23:07:00,33.0,Website,Mobile,Paid Advertisement,5,Podcasts,Lifestyle,Click
2566,248,2023-09-26,2023-09-26 04:44:00,2023-09-26 04:53:00,9.0,Website,Mobile,Paid Advertisement,4,TV Shows,Animation,View
2567,23,2023-09-26,2023-09-26 14:23:00,2023-09-26 17:37:00,194.0,Mobile App,Mobile,Organic Search,2,Movies,Animation,Share & Save
2568,385,2023-09-26,2023-09-26 20:08:00,2023-09-26 21:13:00,65.0,Smart TV,Laptop,Paid Advertisement,3,Music,RnB,View
2569,241,2023-09-26,2023-09-26 10:00:00,2023-09-26 10:23:00,23.0,Website,Mobile,Organic Search,5,Music,Pop,Search
2570,208,2023-09-26,2023-09-26 18:54:00,2023-09-26 20:12:00,78.0,Mobile App,Mobile,Organic Search,1,Music,Pop,Share & Save
2571,350,2023-09-26,2023-09-26 11:07:00,2023-09-26 14:40:00,213.0,Mobile App,Laptop,Paid Advertisement,3,Movies,Animation,Scroll
2572,103,2023-09-26,2023-09-26 07:14:00,2023-09-26 09:17:00,123.0,Mobile App,Mobile,Paid Advertisement,2,Movies,Drama,Click
2573,469,2023-09-26,2023-09-26 04:22:00,2023-09-26 05:24:00,62.0,Website,Laptop,Paid Advertisement,4,Music,Hip Hop,View
2574,175,2023-09-26,2023-09-26 12:31:00,2023-09-26 15:45:00,194.0,Website,Laptop,Organic Search,1,Movies,Animation,Search
2575,397,2023-09-26,2023-09-26 09:14:00,2023-09-26 09:27:00,13.0,Website,Tablet,Paid Advertisement,5,Music,Pop,Scroll
2576,267,2023-09-26,2023-09-26 01:21:00,2023-09-26 02:08:00,47.0,Mobile App,Laptop,Social Media,2,Music,Rock,Share & Save
2577,253,2023-09-26,2023-09-26 08:52:00,2023-09-26 09:18:00,26.0,Mobile App,Mobile,Paid Advertisement,1,Movies,Action,Click
2578,372,2023-09-26,2023-09-26 00:32:00,2023-09-26 04:29:00,237.0,Smart TV,Laptop,Organic Search,1,Podcasts,Lifestyle,View
2579,311,2023-09-26,2023-09-26 23:25:00,2023-09-27 02:00:00,155.0,Website,Laptop,Paid Advertisement,3,TV Shows,Drama,Click
2580,265,2023-09-26,2023-09-26 15:00:00,2023-09-26 18:07:00,187.0,Website,Mobile,Social Media,5,TV Shows,Drama,View
2581,82,2023-09-26,2023-09-26 02:40:00,2023-09-26 06:12:00,212.0,Mobile App,Mobile,Social Media,4,Movies,Comedy,View
2582,32,2023-09-26,2023-09-26 20:36:00,2023-09-26 21:43:00,67.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Drama,Share & Save
2583,64,2023-09-26,2023-09-26 18:05:00,2023-09-26 19:42:00,97.0,Smart TV,Laptop,Paid Advertisement,3,Music,Pop,View
2584,277,2023-09-26,2023-09-26 06:32:00,2023-09-26 06:43:00,11.0,Smart TV,Laptop,Social Media,5,TV Shows,Comedy,View
2585,276,2023-09-26,2023-09-26 21:14:00,2023-09-26 23:55:00,161.0,Website,Mobile,Paid Advertisement,5,Movies,Drama,Scroll
2586,328,2023-09-26,2023-09-26 16:34:00,2023-09-26 19:05:00,151.0,Website,Laptop,Social Media,2,Music,RnB,View
2587,388,2023-09-26,2023-09-26 11:19:00,2023-09-26 12:04:00,45.0,Mobile App,Mobile,Social Media,2,Podcasts,Game Show,View
2588,70,2023-09-26,2023-09-26 20:17:00,2023-09-26 22:40:00,143.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Comedy,Click
2589,269,2023-09-26,2023-09-26 13:56:00,2023-09-26 16:12:00,136.0,Mobile App,Mobile,Paid Advertisement,4,Music,Pop,Scroll
2590,92,2023-09-26,2023-09-26 05:54:00,2023-09-26 08:35:00,161.0,Mobile App,Mobile,Social Media,3,Movies,Comedy,Click
2591,257,2023-09-26,2023-09-26 02:02:00,2023-09-26 04:26:00,144.0,Mobile App,Tablet,Social Media,3,Movies,Drama,View
2592,471,2023-09-26,2023-09-26 07:54:00,2023-09-26 10:33:00,159.0,Mobile App,Mobile,Social Media,5,Podcasts,Religious,Scroll
2593,480,2023-09-26,2023-09-26 06:52:00,2023-09-26 10:22:00,210.0,Mobile App,Laptop,Paid Advertisement,1,Music,Rock,View
2594,3,2023-09-26,2023-09-26 22:50:00,2023-09-26 23:17:00,27.0,Mobile App,Mobile,Paid Advertisement,4,Music,Pop,Scroll
2595,303,2023-09-26,2023-09-26 00:11:00,2023-09-26 01:00:00,49.0,Mobile App,Mobile,Paid Advertisement,1,Music,RnB,Search
2596,261,2023-09-26,2023-09-26 06:54:00,2023-09-26 09:52:00,178.0,Mobile App,Tablet,Paid Advertisement,4,Podcasts,Comedy,Click
2597,255,2023-09-26,2023-09-26 01:07:00,2023-09-26 05:06:00,239.0,Mobile App,Mobile,Social Media,4,Games,Action,Scroll
2598,499,2023-09-26,2023-09-26 00:11:00,2023-09-26 02:05:00,114.0,Mobile App,Mobile,Social Media,3,Movies,Drama,Search
2599,88,2023-09-26,2023-09-26 16:33:00,2023-09-26 17:53:00,80.0,Smart TV,Mobile,Paid Advertisement,3,TV Shows,Action,Scroll
2600,325,2023-09-27,2023-09-27 08:03:00,2023-09-27 10:14:00,131.0,Mobile App,Mobile,Paid Advertisement,3,Movies,Animation,Scroll
2601,153,2023-09-27,2023-09-27 06:14:00,2023-09-27 09:15:00,181.0,Smart TV,Mobile,Paid Advertisement,4,Movies,Action,View
2602,162,2023-09-27,2023-09-27 05:58:00,2023-09-27 07:51:00,113.0,Website,Laptop,Social Media,2,Music,Hip Hop,Share & Save
2603,110,2023-09-27,2023-09-27 09:58:00,2023-09-27 11:41:00,103.0,Mobile App,Laptop,Paid Advertisement,2,Podcasts,Lifestyle,View
2604,422,2023-09-27,2023-09-27 04:17:00,2023-09-27 06:35:00,138.0,Website,Mobile,Paid Advertisement,3,Music,Rock,Search
2605,80,2023-09-27,2023-09-27 09:17:00,2023-09-27 12:11:00,174.0,Mobile App,Mobile,Paid Advertisement,4,Games,Action,View
2606,251,2023-09-27,2023-09-27 07:11:00,2023-09-27 10:46:00,215.0,Website,Mobile,Organic Search,4,TV Shows,Comedy,View
2607,207,2023-09-27,2023-09-27 05:12:00,2023-09-27 06:20:00,68.0,Mobile App,Mobile,Organic Search,4,Movies,Drama,Scroll
2608,245,2023-09-27,2023-09-27 11:51:00,2023-09-27 13:01:00,70.0,Mobile App,Mobile,Social Media,1,TV Shows,Drama,Search
2609,270,2023-09-27,2023-09-27 09:04:00,2023-09-27 10:26:00,82.0,Smart TV,Mobile,Paid Advertisement,4,Movies,Drama,Scroll
2610,401,2023-09-27,2023-09-27 14:13:00,2023-09-27 16:00:00,107.0,Smart TV,Mobile,Organic Search,4,Movies,Drama,View
2611,98,2023-09-27,2023-09-27 21:43:00,2023-09-28 00:33:00,170.0,Website,Mobile,Paid Advertisement,1,Podcasts,Lifestyle,Scroll
2612,358,2023-09-27,2023-09-27 04:16:00,2023-09-27 07:55:00,219.0,Website,Mobile,Social Media,1,Music,Rock,Scroll
2613,72,2023-09-27,2023-09-27 06:53:00,2023-09-27 09:06:00,133.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Drama,View
2614,177,2023-09-27,2023-09-27 19:40:00,2023-09-27 19:53:00,13.0,Mobile App,Mobile,Social Media,4,Movies,Animation,Share & Save
2615,129,2023-09-27,2023-09-27 14:33:00,2023-09-27 18:20:00,227.0,Mobile App,Mobile,Organic Search,3,Podcasts,Game Show,Scroll
2616,162,2023-09-27,2023-09-27 22:51:00,2023-09-28 00:53:00,122.0,Mobile App,Laptop,Paid Advertisement,3,Movies,Animation,View
2617,364,2023-09-27,2023-09-27 13:48:00,2023-09-27 15:04:00,76.0,Website,Laptop,Paid Advertisement,4,Music,Hip Hop,Scroll
2618,202,2023-09-27,2023-09-27 05:30:00,2023-09-27 07:04:00,94.0,Mobile App,Laptop,Paid Advertisement,3,Music,Hip Hop,Scroll
2619,429,2023-09-27,2023-09-27 05:15:00,2023-09-27 05:43:00,28.0,Smart TV,Mobile,Social Media,5,Movies,Comedy,Scroll
2620,461,2023-09-27,2023-09-27 12:32:00,2023-09-27 15:00:00,148.0,Website,Laptop,Paid Advertisement,2,Music,RnB,View
2621,64,2023-09-27,2023-09-27 02:41:00,2023-09-27 05:34:00,173.0,Website,Tablet,Paid Advertisement,4,TV Shows,Reality,Scroll
2622,373,2023-09-27,2023-09-27 19:59:00,2023-09-27 20:12:00,13.0,Mobile App,Tablet,Paid Advertisement,4,Games,Action,View
2623,104,2023-09-27,2023-09-27 11:51:00,2023-09-27 12:03:00,12.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Drama,View
2624,283,2023-09-27,2023-09-27 08:08:00,2023-09-27 08:23:00,15.0,Website,Laptop,Social Media,4,Music,Pop,Click
2625,115,2023-09-27,2023-09-27 09:39:00,2023-09-27 10:44:00,65.0,Smart TV,Mobile,Paid Advertisement,3,TV Shows,Drama,Click
2626,467,2023-09-27,2023-09-27 02:59:00,2023-09-27 03:20:00,21.0,Website,Mobile,Social Media,2,Games,Action,View
2627,398,2023-09-27,2023-09-27 10:51:00,2023-09-27 14:33:00,222.0,Smart TV,Mobile,Paid Advertisement,5,Music,Pop,Click
2628,176,2023-09-27,2023-09-27 06:46:00,2023-09-27 06:53:00,7.0,Mobile App,Mobile,Paid Advertisement,3,Movies,Documentary,Scroll
2629,342,2023-09-27,2023-09-27 08:54:00,2023-09-27 11:23:00,149.0,Website,Mobile,Paid Advertisement,1,Music,Pop,Share & Save
2630,42,2023-09-27,2023-09-27 13:21:00,2023-09-27 13:51:00,30.0,Mobile App,Mobile,Organic Search,3,Music,Hip Hop,Share & Save
2631,8,2023-09-27,2023-09-27 09:31:00,2023-09-27 11:48:00,137.0,Website,Laptop,Social Media,5,TV Shows,Reality,Click
2632,89,2023-09-27,2023-09-27 04:28:00,2023-09-27 06:10:00,102.0,Smart TV,Mobile,Organic Search,5,Podcasts,Comedy,Search
2633,405,2023-09-27,2023-09-27 14:10:00,2023-09-27 17:54:00,224.0,Mobile App,Mobile,Paid Advertisement,3,TV Shows,Drama,Scroll
2634,257,2023-09-27,2023-09-27 17:11:00,2023-09-27 19:54:00,163.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Drama,Click
2635,293,2023-09-27,2023-09-27 23:30:00,2023-09-28 01:32:00,122.0,Mobile App,Mobile,Organic Search,1,TV Shows,Animation,Scroll
2636,225,2023-09-27,2023-09-27 15:16:00,2023-09-27 17:49:00,153.0,Website,Tablet,Paid Advertisement,4,Movies,Animation,Scroll
2637,498,2023-09-27,2023-09-27 18:06:00,2023-09-27 20:56:00,170.0,Smart TV,Tablet,Organic Search,4,Music,Rock,View
2638,46,2023-09-27,2023-09-27 05:33:00,2023-09-27 07:41:00,128.0,Smart TV,Laptop,Paid Advertisement,3,Podcasts,Comedy,Scroll
2639,465,2023-09-27,2023-09-27 10:34:00,2023-09-27 11:03:00,29.0,Mobile App,Laptop,Paid Advertisement,4,Games,Action,Click
2640,301,2023-09-27,2023-09-27 08:29:00,2023-09-27 10:47:00,138.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Action,View
2641,498,2023-09-27,2023-09-27 10:48:00,2023-09-27 14:45:00,237.0,Website,Laptop,Social Media,5,TV Shows,Action,Search
2642,19,2023-09-27,2023-09-27 05:35:00,2023-09-27 09:35:00,240.0,Website,Mobile,Organic Search,1,Music,Pop,Scroll
2643,117,2023-09-27,2023-09-27 01:01:00,2023-09-27 03:45:00,164.0,Smart TV,Mobile,Paid Advertisement,2,Music,Rock,Click
2644,436,2023-09-27,2023-09-27 08:52:00,2023-09-27 10:08:00,76.0,Website,Mobile,Social Media,1,Movies,Drama,Search
2645,496,2023-09-27,2023-09-27 12:33:00,2023-09-27 13:47:00,74.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Animation,Search
2646,197,2023-09-27,2023-09-27 16:02:00,2023-09-27 18:11:00,129.0,Website,Tablet,Paid Advertisement,4,Games,Action,Scroll
2647,114,2023-09-27,2023-09-27 21:25:00,2023-09-27 22:33:00,68.0,Mobile App,Laptop,Social Media,3,TV Shows,Action,Click
